Title,Category,Technology,Level,Company,Location,UOP,B2B,Requirements,Optionals,Link
QA Manager,Testing,Cypress,Senior,Andea Solutions Sp. z o.o.,Kraków,,16000  – 23000  PLN,"""Cypress"" ""QA"" ""SaaS"" ""REST API"" ""API"" ""SQL"" ""Angielski"" ","""Azure"" ""Azure DevOps"" ""CI/CD"" ",https://nofluffjobs.com/pl/job/qa-manager-andea-solutions-krakow
Senior Java Developer,Backend,Java,Senior,Avenga,Warszawa,,25200  – 31920  PLN,"""Java"" ""Spring Boot"" ""Micronaut"" ""Kubernetes"" ""Docker"" ""AWS"" ""Kafka"" ""Polski (B1)"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/senior-java-developer-avenga-warszawa-9
Remote Java Devloper,Backend,Java,Senior,Connectis_,Remote,,23500  – 25500  PLN,"""Java"" ""Spring"" ""Spring Boot"" ""Hibernate"" ""SQL"" ""Oracle"" ""TDD"" ","""Angielski (B2)"" ",https://nofluffjobs.com/pl/job/remote-java-devloper-connectis-
Customer Experience Designer,Business Analysis,,Junior,iteo s.a.,Remote,6640  – 9960  PLN,8000  – 12000  PLN,"""Business analysis"" ""UML"" ""BPMN"" ""Software Development Life Cycle"" ""Polski (C1)"" ""Angielski (B1)"" ","""SQL"" ""Python"" ""C#"" ",https://nofluffjobs.com/pl/job/customer-experience-designer-iteo-remote
SAP Analytics Solutions Specialist,ERP,,Mid,Amer Sports,Krakow,14000  – 23000  PLN,,"""SAP BO"" ""SAP Analytics Cloud"" ""SAP BW"" ""BW4 Data Warehouse"" ""Angielski (C1)"" ",,https://nofluffjobs.com/pl/job/sap-analytics-solutions-specialist-amer-sports-krakow
Senior Software Engineer in Test (1/488),Testing,Java,Senior,Infolet,Remote,14800  – 18400  PLN,21840  – 26880  PLN,"""Java"" ""Degree"" ""Script"" ""SOAP"" ""REST API"" ""CI"" ""Jenkins"" ""Git"" ""Maven"" ""Angielski (B2)"" ""Polski (C1)"" ","""AWS"" ""GCP"" ""Tomcat"" ""Docker"" ""Kubernetes"" ""OpenShift"" ",https://nofluffjobs.com/pl/job/senior-software-engineer-in-test-1-488-infolet-remote
Android Engineer,Mobile,Android,Mid,Devire,Warszawa,18000  – 27000  PLN,,"""Android"" ""UI"" ""Java"" ""C"" ""C++"" ""Gradle"" ""Ant"" ""Degree"" ""Angielski (B2)"" ","""UML"" ""AOSP"" ""ARM"" ",https://nofluffjobs.com/pl/job/android-engineer-devire-warszawa-1
Senior Automation QA Engineer with Python,Testing,Python,Senior,Hitachi Energy,Krakow,16000  – 23000  PLN,,"""QA Engineer"" ""Python"" ""C++"" ""Bash"" ""pytest"" ""Test automation"" ""Windows"" ""Linux"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/senior-automation-qa-engineer-with-python-hitachi-energy-krakow
Remote Business - System Analyst,Business Analysis,,Mid,Link Group,Remote,,15120  – 21840  PLN,"""Business analysis"" ""System analysis"" ""REST API"" ""SOAP"" ""UML"" ""Angielski (B2)"" ","""SQL"" ""Enterprise Architect"" ",https://nofluffjobs.com/pl/job/remote-business-system-analyst-link-group
Ruby on Rails Engineer,Backend,Ruby,Mid,Harvey Nash Technology,Warszawa,15000  – 20000  PLN,,"""Ruby"" ""Ruby on Rails"" ""HTTP"" ""SQL"" ""REST"" ""NoSQL"" ""Angielski (C1)"" ","""Golang"" ""Erlang"" ""React"" ""AWS"" ""Polski"" ",https://nofluffjobs.com/pl/job/ruby-on-rails-engineer-harvey-nash-technology-warszawa
Solutions Architect,Architecture,Azure,Expert,N-iX,Remote,,33617  – 39920  PLN,"""Azure"" ""Google Cloud"" ""AWS"" ""Java"" ""Python"" ""Kafka"" ""Node.js"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/solutions-architect-n-ix-remote-1
